x,y
400.0,196.13624206155797
401.0,151.63074071424452
402.0,111.0122291710198
403.0,74.45761214230585
404.0,42.14379433852475
405.0,14.247680470098473
406.0,-9.053824752550884
407.0,-27.583567706016456
408.0,-41.0952649045432
409.0,-49.17946101108486
410.0,-51.40415517838461
411.0,-47.61151337555017
412.0,-38.290835899304646
413.0,-24.02112060137569
414.0,-4.372565509381722
415.0,23.465769243607745
416.0,62.63949750173563
417.0,114.18324966589624
418.0,174.28758238913912
419.0,238.4757370010481
420.0,304.55105281953337
421.0,375.54901006019406
422.0,455.22634581632406
423.0,545.2816672827178
424.0,642.8216220221386
425.0,744.3410967652181
426.0,848.1257582048576
427.0,956.3465233432711
428.0,1071.6624931081467
429.0,1193.6276027462554
430.0,1315.4231845015736
431.0,1429.4661296452864
432.0,1530.5596629306247
433.0,1618.2709316026526
434.0,1692.7237538289544
435.0,1753.0357946561605
436.0,1796.4234588568102
437.0,1819.912352259763
438.0,1822.574055099823
439.0,1807.24213446191
440.0,1777.137234045181
441.0,1734.0504454507923
442.0,1677.283293989326
443.0,1605.9174614387325
444.0,1521.0102931253698
445.0,1426.7926485224057
446.0,1327.7591053958329
447.0,1227.1053884238058
448.0,1126.0494989763679
449.0,1025.6708485176666
450.0,928.3327287230524
451.0,838.203626007339
452.0,759.5299889065507
453.0,694.1822874332576
454.0,640.8621471597637
455.0,598.0805268240262
456.0,565.374127053937
457.0,543.5439214623236
458.0,533.419734399887
459.0,534.3846702193208
460.0,544.1733957847866
461.0,560.5243065926617
462.0,583.4284153032777
463.0,615.1888906039367
464.0,658.0276150075707
465.0,710.2523768145744
466.0,766.4558702590584
467.0,821.1765421438218
468.0,870.5828010622847
469.0,912.236630287344
470.0,943.7823001482403
471.0,963.4238492540213
472.0,969.7962269439826
473.0,961.7558802777654
474.0,940.8581035527785
475.0,910.5274575507747
476.0,873.9558430264824
477.0,831.4468630044531
478.0,781.5536586883886
479.0,723.0348383791008
480.0,656.7898985624224
481.0,584.8826679260434
482.0,509.4557452867447
483.0,433.1810450750985
484.0,358.9813439561048
485.0,289.6975167784516
486.0,227.61009140479916
487.0,174.76883057180254
488.0,132.6646958183495
489.0,99.57940060638126
490.0,72.64976749302274
491.0,49.19291359293061
492.0,27.42317386849312
493.0,5.83131883560856
494.0,-16.323109661288665
495.0,-36.61214802339472
496.0,-51.7916340827421
497.0,-59.09377449414595
498.0,-57.44113982116726
499.0,-46.13194379956539
500.0,-25.632530506549994
501.0,0.11981556142433192
502.0,26.554062368938478
503.0,52.10671967699727
504.0,82.72810448109693
505.0,125.508887860945
506.0,185.4865134713618
507.0,263.4846713070426
508.0,359.80746654539155
509.0,474.56312077873184
510.0,607.518724156205
511.0,758.3112270080826
512.0,921.7894434491458
513.0,1085.8890757893728
514.0,1238.1403783469327
515.0,1370.4505044910466
516.0,1479.981751898184
517.0,1564.2682311427805
518.0,1622.2423135154056
519.0,1654.234631022761
520.0,1660.6414145905203
521.0,1641.9400825948724
522.0,1598.6756727302127
523.0,1531.4688696446967
524.0,1441.8496589802003
525.0,1331.9613163891286
526.0,1204.456565337596
527.0,1066.7849192679528
528.0,929.0766089385183
529.0,800.9356165307252
530.0,687.8601711304866
531.0,593.50829113397
532.0,521.3381548879552
533.0,473.7086820668407
534.0,452.5866346726133
535.0,458.2828467203048
536.0,483.64129357847696
537.0,519.4019204729755
538.0,558.5386927866452
539.0,601.7204103734631
540.0,651.2687238183014
541.0,708.143254223469
542.0,769.7001473743896
543.0,832.7124074889948
544.0,894.9470672406379
545.0,956.2685446791835
546.0,1016.8046448347086
547.0,1076.4951474434176
548.0,1134.9695866691545
549.0,1191.8083927737907
550.0,1245.8552280406263
551.0,1295.0215016984478
552.0,1337.2731774420179
553.0,1373.207918262556
554.0,1406.0550864477398
555.0,1438.9402279461606
556.0,1471.7234008826592
557.0,1501.750884389039
558.0,1526.6535575622559
559.0,1547.7969976468278
560.0,1568.810207313058
561.0,1592.833210459288
562.0,1619.15808828051
563.0,1645.3522626628148
564.0,1669.0201888379372
565.0,1688.0106286466355
566.0,1700.254564287308
567.0,1704.010068475133
568.0,1698.8433281540897
569.0,1684.6476780474015
570.0,1661.438479187654
571.0,1629.583240382094
572.0,1589.5090488751096
573.0,1540.97474118163
574.0,1482.289326697659
575.0,1411.6174807561763
576.0,1330.1432553150125
577.0,1243.9007358517358
578.0,1159.1930632072158
579.0,1077.0854985303097
580.0,992.51694039485
581.0,900.5102575353533
582.0,804.0241745861236
583.0,712.9821700841164
584.0,636.6959091655383
585.0,574.7343266623005
586.0,520.4364647273226
587.0,467.7026726791072
588.0,415.65798025855
589.0,365.90358637817536
590.0,319.81427326398995
591.0,277.4597630488238
592.0,238.47056339139
593.0,202.3954872433388
594.0,168.48587686566316
595.0,135.92571265845413
596.0,104.16779281946032
597.0,73.3559861613381
598.0,43.75073385456632
599.0,16.318195584170024
600.0,-6.677845805957655
601.0,-22.89044666545607
602.0,-32.15831363159037
603.0,-37.15939037121049
604.0,-40.62573720009662
605.0,-42.568957278037786
606.0,-40.48503519294979
607.0,-32.0597249063802
608.0,-18.365707696218223
609.0,-2.70000076493982
610.0,12.175855655042106
611.0,27.745140631085007
612.0,47.393673804650824
613.0,73.4468496853805
614.0,102.9497487066476
615.0,131.3209514666888
616.0,155.33791189793786
617.0,176.1900148269585
618.0,195.95593521473387
619.0,215.92035443046382
620.0,235.64531682871657
621.0,254.50535739299332
622.0,273.91348298789467
623.0,298.30506261553285
624.0,332.30446870952466
625.0,379.1957037417589
626.0,440.886972940381
627.0,519.0938848007104
628.0,613.8654834375037
629.0,724.0965227570939
630.0,848.6872540396051
631.0,986.7635990742148
632.0,1137.5584332457827
633.0,1299.9525913512152
634.0,1471.0854857644995
635.0,1647.559387536786
636.0,1824.4933399836382
637.0,1992.332930549653
638.0,2140.632273000906
639.0,2262.531886483022
640.0,2358.3319588891063
641.0,2429.1170237204515
642.0,2473.2457963673655
643.0,2485.44156644467
644.0,2460.6318555561948
645.0,2402.143795625581
646.0,2320.6762777785493
647.0,2226.6933486363564
648.0,2125.8222161831895
649.0,2020.9126918552943
650.0,1914.8763727118392
651.0,1811.1873104281292
652.0,1713.5261041953986
653.0,1625.431426182578
654.0,1549.9218979194052
655.0,1489.8865803099643
656.0,1445.9368943580603
657.0,1413.6025456296093
658.0,1387.781073976507
659.0,1366.1364900679707
660.0,1350.327035565021
661.0,1342.2269534010218
662.0,1341.796913679513
663.0,1347.2280973802149
664.0,1356.5787783663989
665.0,1367.2220122357062
666.0,1376.1266125759225
667.0,1381.1511435554723
668.0,1385.3006978358414
669.0,1393.4161980358529
670.0,1408.6681199553134
671.0,1428.4657629328046
672.0,1448.986275374074
673.0,1467.4870657735073
674.0,1483.442515692977
675.0,1496.5870810072533
676.0,1506.1861094489932
677.0,1510.8955606820011
678.0,1509.266765430993
679.0,1498.8559641774414
680.0,1476.4329686285034
681.0,1439.643779355108
682.0,1393.4468774831796
683.0,1346.3638820984056
684.0,1305.2474885092076
685.0,1269.0814571428857
686.0,1234.5672811829636
687.0,1199.7039231923973
688.0,1165.9236695384798
689.0,1135.2269920006333
690.0,1110.037981720077
691.0,1093.44321463614
692.0,1088.3434468331222
693.0,1092.5318086143498
694.0,1098.9534861097757
695.0,1100.8316857294956
696.0,1096.0711788542421
697.0,1085.2649725831689
698.0,1068.6936778268314
699.0,1044.7751659978526
700.0,1011.3008739855982
701.0,966.6756219070779
702.0,911.1282184294828
703.0,845.2437670091191
704.0,771.0826217678838
705.0,693.2057891047755
706.0,616.3304647288871
707.0,543.1949909655042
708.0,474.55885675610506
709.0,411.131962389825
710.0,354.0004879402153
711.0,304.4725983635284
712.0,263.8980356469874
713.0,233.83590431920004
714.0,215.91421000307562
715.0,210.1653569595702
716.0,212.0169542225611
717.0,216.09503937549505
718.0,218.62416496514604
719.0,218.3965828077774
720.0,214.47011873871566
721.0,206.58117754263995
722.0,195.09364891194582
723.0,180.25472089253506
724.0,161.04888558172937
725.0,135.79241227390315
726.0,103.73642947265121
727.0,68.50589968915962
728.0,34.99208966933939
729.0,6.924952431958646
730.0,-14.785809744366611
731.0,-29.669019262156556
732.0,-38.02646687133361
733.0,-41.19085181951373
734.0,-40.50391928279247
735.0,-36.4066409988155
736.0,-28.664594761284782
737.0,-16.908521966666317
738.0,0.026751592689625348
739.0,23.63402850577022
740.0,54.01962660390551
741.0,86.51102076935365
742.0,115.43361523255768
743.0,137.4929936947926
744.0,153.653757008941
745.0,165.2213872727929
746.0,171.27838935084222
747.0,168.7415333507615
748.0,155.20010069852518
749.0,135.10439245086727
750.0,116.53558356880448
751.0,105.8270374386594
752.0,101.51739740627893
753.0,100.01641408011054
754.0,98.39248917465578
755.0,95.18367955957243
756.0,89.21977828511086
757.0,82.21488143906693
758.0,79.25664220165957
759.0,85.21984836628852
760.0,100.33510531711273
761.0,121.86334186021001
762.0,147.02346292117394
763.0,173.06737672831437
764.0,197.26028347801366
765.0,217.98656046110509
766.0,236.50772407196476
767.0,254.51279543769908
768.0,272.5843859282115
769.0,289.8678415053351
770.0,305.54787075951026
771.0,320.54610340769204
772.0,336.9871896276842
773.0,356.4233047981117
774.0,377.0797042314909
775.0,396.03024964985
776.0,411.12548105783605
777.0,422.27374986320956
778.0,429.7347119303267
779.0,434.3824000229926
780.0,437.9102418628509
781.0,441.9667368428323
782.0,446.89355230542634
783.0,452.1272219796408
784.0,457.0513231417863
785.0,460.8610834978125
786.0,462.69065728302286
787.0,462.54700459110416
788.0,462.6177547589847
789.0,465.39699366283537
790.0,472.3336411116915
791.0,483.5541391646026
792.0,498.84605048273204
793.0,515.1831429604902
794.0,527.7874633729817
795.0,533.0687353113572
796.0,533.2532278352509
797.0,532.2969729741452
798.0,532.0377646718581
799.0,529.5866234617761
800.0,521.487385161672
