x,y
400.0,104.64999492702138
401.0,90.55835176650938
402.0,75.1482803260441
403.0,58.89771276130657
404.0,42.284581227977704
405.0,25.78681788173839
406.0,9.882354878269629
407.0,-4.951022236548634
408.0,-18.27624542044883
409.0,-29.752354886246138
410.0,-39.05166608835883
411.0,-45.68388017971787
412.0,-48.77486886938113
413.0,-47.39633342457113
414.0,-40.94923451921977
415.0,-29.61170589144424
416.0,-13.671279514947619
417.0,7.233653254508167
418.0,34.954284049642254
419.0,71.54280020835692
420.0,117.3332471009263
421.0,168.71704969144545
422.0,221.54577793532582
423.0,273.9935468826049
424.0,329.41637644067055
425.0,391.856367686815
426.0,462.5341483832398
427.0,536.5489185896198
428.0,608.2133641299038
429.0,674.1478596616198
430.0,735.7087541192109
431.0,794.8278410318316
432.0,852.6450037173337
433.0,908.7192069440437
434.0,962.4117387364496
435.0,1011.996337772792
436.0,1053.6916734530205
437.0,1083.5108249029881
438.0,1099.7428067993353
439.0,1104.8614562626667
440.0,1101.776322914919
441.0,1092.2377165205335
442.0,1075.977129568282
443.0,1052.5278971822518
444.0,1021.7093461211056
445.0,983.8001923441265
446.0,939.1440925007647
447.0,889.4281506480111
448.0,838.3850965383133
449.0,789.8623849463271
450.0,745.0409736682258
451.0,701.3526028735397
452.0,656.0269696310027
453.0,609.5724002320671
454.0,566.869931361623
455.0,532.9897666524754
456.0,509.0250277840444
457.0,491.1669041642151
458.0,475.4290067917487
459.0,461.49857761970617
460.0,453.2487072743117
461.0,454.63371162122894
462.0,466.0751342884588
463.0,484.3683720593766
464.0,506.17400167822854
465.0,528.7890703501414
466.0,550.1147363476273
467.0,568.183145130306
468.0,582.9136798786114
469.0,595.8392626405836
470.0,608.283821245642
471.0,617.6666317711497
472.0,618.4011616437532
473.0,605.3313934816898
474.0,579.8150132430233
475.0,547.721206155469
476.0,514.6752321553329
477.0,482.727558144972
478.0,451.7621365923118
479.0,421.44951341318273
480.0,389.75571730310213
481.0,353.7197671762693
482.0,311.1768998203794
483.0,266.31306784721977
484.0,226.32406283863025
485.0,197.1190387553123
486.0,175.84193221302047
487.0,156.02694062036588
488.0,132.24674982131774
489.0,105.11030771950985
490.0,77.3799830092099
491.0,51.61391307802536
492.0,29.348671133644743
493.0,11.806083346305297
494.0,-0.46916857174053417
495.0,-9.72311044254251
496.0,-18.920629913806128
497.0,-29.97451774811071
498.0,-41.06427079800765
499.0,-49.542280834185675
500.0,-53.53926361255836
501.0,-53.49861874264963
502.0,-50.292216895484636
503.0,-45.12806345239107
