x,y
400.0,395.85307897165455
401.0,328.71545199720777
402.0,267.70501065298504
403.0,212.63410023096893
404.0,163.3150660231418
405.0,119.56025332148604
406.0,81.1820074179842
407.0,47.99267632832101
408.0,19.8053645139329
409.0,-3.56503807409424
410.0,-22.30338871204306
411.0,-36.595858657478736
412.0,-46.63172064612878
413.0,-52.600664834254935
414.0,-54.68408413484141
415.0,-53.04378692099024
416.0,-47.83716879445626
417.0,-38.83775979099918
418.0,-24.93823362470296
419.0,-4.9145424547050585
420.0,20.925083672774676
421.0,48.75629661454244
422.0,74.27233249719646
423.0,95.03403253274904
424.0,112.76911154359416
425.0,129.76484367272252
426.0,147.51326078605848
427.0,165.78104860536243
428.0,184.1076958206779
429.0,201.8414684675615
430.0,217.92715560162026
431.0,231.26562112725367
432.0,241.7285412264222
433.0,251.12565919501446
434.0,261.49083444503395
435.0,274.1225878800784
436.0,288.89130363122115
437.0,305.505040163272
438.0,323.84778992889517
439.0,344.12703982275394
440.0,366.5806974654778
441.0,391.08310352728296
442.0,416.87544650059414
443.0,443.130537834352
444.0,468.6728279759785
445.0,491.75196461057186
446.0,510.58669657022324
447.0,524.7035308284319
448.0,535.6202571156533
449.0,544.9879072878451
450.0,552.7633695721406
451.0,556.4575273636538
452.0,553.446999059235
453.0,543.4377348800979
454.0,529.2423167481643
455.0,513.8644074169424
456.0,499.4461038233529
457.0,487.0675843092566
458.0,477.68692126089195
459.0,470.5944622713946
460.0,463.1802977498606
461.0,452.78770446443457
462.0,438.1240219513188
463.0,419.2967060207085
464.0,396.4728901945578
465.0,369.7338221670159
466.0,339.07923040659944
467.0,304.5910108505188
468.0,267.8553989480682
469.0,231.74480106705064
470.0,199.00502910566632
471.0,169.86792889466025
472.0,142.63009020789963
473.0,115.64097818639752
474.0,88.566777736667
475.0,61.985655774605576
476.0,36.639144827730995
477.0,14.876427664090969
478.0,0.047525816545384236
479.0,-5.00167551317662
480.0,-2.2594426895984734
481.0,3.656881646557216
482.0,8.538210227419238
483.0,11.601436531097901
484.0,13.687152945484263
485.0,15.571463738855376
486.0,17.53173227157163
487.0,19.639927726226578
488.0,21.726696457493848
489.0,22.238633351791783
490.0,19.128576533889113
491.0,11.037486311207603
492.0,0.007039226004963872
493.0,-10.873317142489173
494.0,-19.315849814588
495.0,-26.33856391534923
496.0,-33.81100929503762
497.0,-42.62943873312419
498.0,-50.23642621363484
499.0,-53.30977985568834
500.0,-49.76612970382925
501.0,-41.20309664808299
502.0,-29.895834534642248
503.0,-16.978615431161717
504.0,-0.7354215867236666
505.0,20.986176494128074
506.0,50.13011589494075
507.0,88.21245335189204
508.0,136.67781039651638
509.0,195.3819003100389
510.0,261.4133511976217
511.0,331.5835247009187
512.0,402.7167385727976
513.0,471.65601660149
514.0,535.3130618352757
515.0,592.8030260225576
516.0,645.8866418944647
517.0,696.4017941042722
518.0,744.3596294703867
519.0,787.9445569763461
520.0,825.3099250250539
521.0,855.4262460808006
522.0,877.9446313499334
523.0,892.5563063732161
524.0,899.1916257626749
525.0,897.9422278764708
526.0,889.3395143482583
527.0,878.1219745556934
528.0,871.3792562596493
529.0,875.2499336090714
