x,y
400.0,727.682864729932
401.0,638.6403675109755
402.0,559.1335956140204
403.0,488.455325803952
404.0,425.8983348456564
405.0,370.7553995040183
406.0,322.3192965439239
407.0,279.8833380697358
408.0,242.88951442533715
409.0,211.1307511765999
410.0,184.44845284416039
411.0,162.09162569413715
412.0,141.9109986547807
413.0,121.55971905377753
414.0,99.82360432118084
415.0,78.16198910850997
416.0,58.41634322465112
417.0,41.596673962961134
418.0,26.80503156641204
419.0,12.878285070239432
420.0,-1.0148283633430386
421.0,-14.94403377475891
422.0,-28.869860138386173
423.0,-42.15835701565788
424.0,-52.849211881578036
425.0,-58.80885356562063
426.0,-59.06620580856831
427.0,-55.17232449970606
428.0,-49.001800197113155
429.0,-41.27910275216459
430.0,-30.3019642922717
431.0,-14.073953872584102
432.0,7.5763014763111105
433.0,31.17674650916377
434.0,52.83757138680737
435.0,70.4830481780531
436.0,85.56066588042917
437.0,99.9219888153571
438.0,115.34655063806738
439.0,133.48144032695157
440.0,155.93637707820739
441.0,182.37660704544794
442.0,209.08107479417254
443.0,232.01967679255776
444.0,249.34779966903392
445.0,262.82693342086793
446.0,274.54034467701
447.0,285.68668572101546
448.0,296.1176340123016
449.0,305.57893762020154
450.0,314.1736849217727
451.0,322.52089228535897
452.0,331.26550236923464
453.0,340.4623372772885
454.0,349.3791748622132
455.0,357.2411992276607
456.0,363.693349611757
457.0,368.89793232324547
458.0,373.02601303408227
459.0,375.56687956706793
460.0,375.2329809877119
461.0,370.7706603604444
462.0,362.76287156194707
463.0,353.67772269159724
464.0,345.8970333701879
465.0,338.19156096080343
466.0,325.90459398236413
467.0,304.521478500001
468.0,274.4157818243184
469.0,240.14037251983362
470.0,206.2201812498262
471.0,174.74832077092242
472.0,145.94588559972613
473.0,119.9831599504332
474.0,96.9963675873069
475.0,77.09814144049085
476.0,60.37182241780323
477.0,46.58143269048514
478.0,35.29220332345355
479.0,26.158468717089665
480.0,19.692053151891415
481.0,16.871130850016325
482.0,18.2550580187816
483.0,21.06433073936724
484.0,20.93703586514941
485.0,14.35750806738232
486.0,3.559120001804022
487.0,-6.85715576368849
488.0,-13.113424886275148
489.0,-16.207162002325838
490.0,-18.83944221172448
491.0,-23.16857325615541
492.0,-28.662473293919845
493.0,-33.96014325265928
494.0,-37.94265173931997
495.0,-40.4897857555905
496.0,-41.738611270013116
497.0,-41.76339125056499
498.0,-40.41553577057116
499.0,-37.496906206151074
500.0,-32.62226271818955
501.0,-24.850419656214804
502.0,-13.138625784874401
503.0,3.095745374312595
504.0,23.28578058900412
505.0,46.691324576333315
506.0,73.068217674116
507.0,103.19021150302181
508.0,137.94748598554824
509.0,177.5140484616862
510.0,220.81669106175644
511.0,266.66108984472737
512.0,314.05127928356154
513.0,362.27768375987307
514.0,410.59852968353715
515.0,456.48471925064547
516.0,495.2611954844318
517.0,522.2861974848438
518.0,536.6049082600823
519.0,540.9494547266006
520.0,538.1450798726314
521.0,529.8818184748551
522.0,516.9042142913654
523.0,499.87284086566933
524.0,478.76706277157604
525.0,453.1067942368724
526.0,422.7235539477441
527.0,390.53341560185567
528.0,361.17627655233673
529.0,338.8229334917357
530.0,324.03805060434263
531.0,315.77001281070363
532.0,312.93675054432066
533.0,314.32490798067096
534.0,318.67429326413196
535.0,325.28105623205295
536.0,335.95098092784986
537.0,353.19700011161245
538.0,378.5747588891752
539.0,410.3426694039096
540.0,446.05111467417316
541.0,484.102756284551
542.0,525.2210770307962
543.0,570.5143973879757
544.0,620.0077405989017
545.0,671.4403887276957
546.0,722.2697604185013
547.0,770.5281474225833
548.0,815.1963938507403
549.0,855.3617710157214
550.0,890.7613979520677
551.0,921.954664125763
552.0,949.5600627194241
553.0,974.3409711937752
554.0,997.2056512876502
555.0,1018.902199800349
556.0,1037.6879150344037
557.0,1049.9026736772607
558.0,1052.32379336422
559.0,1046.93359478648
560.0,1038.86890692279
561.0,1032.7860390152644
562.0,1029.3367496526753
563.0,1027.327029842049
564.0,1025.5154340068766
565.0,1022.4572460494943
566.0,1016.6393400366866
567.0,1006.7117793647942
568.0,991.9775909573754
569.0,971.9034788915228
570.0,946.4026807011903
571.0,916.6770557262574
572.0,884.1567492884319
573.0,849.7499353764027
574.0,813.2323265230752
575.0,774.2576033192688
576.0,734.2228219129516
577.0,697.3254277178986
578.0,667.8492046656175
579.0,644.9105242936365
580.0,621.5818159793657
581.0,590.9566550458278
582.0,552.8236137314348
583.0,512.8470017481005
584.0,476.5718787265085
585.0,445.74698078059885
586.0,419.6278406009906
587.0,397.4637781850916
588.0,378.79868330665056
589.0,363.31605324458457
590.0,350.63645234257564
591.0,340.0355203551866
592.0,330.6728151531107
593.0,321.84444615989764
594.0,313.36126443282063
595.0,305.1565685935901
596.0,297.7254730525521
597.0,293.0073953350294
598.0,293.15111307892266
599.0,298.3509381036338
600.0,305.2074546204251
601.0,309.97304733572383
602.0,310.3702888291077
603.0,306.0315777275903
604.0,296.80741471261706
605.0,284.36278641815653
606.0,272.040542535318
607.0,263.0545222985851
608.0,258.3305145297173
609.0,257.2916502562758
610.0,259.30092267103294
611.0,263.4627639016083
612.0,268.7624307490299
613.0,274.14124702009155
614.0,278.3267528601056
615.0,279.9806469611025
616.0,277.857167635598
617.0,271.01096594444067
618.0,258.56452106762276
619.0,240.94889067877244
620.0,221.43420542769317
621.0,203.594833383316
622.0,187.3894976100164
623.0,167.41614643410762
624.0,138.09088685059834
625.0,99.9066817140078
626.0,59.5939669503684
627.0,23.882735940029047
628.0,-4.146719774091563
629.0,-23.941952843840745
630.0,-35.202779143718885
631.0,-39.218662970972034
632.0,-38.03246176843657
633.0,-33.33411622776769
634.0,-25.048651867194856
635.0,-12.557526507522788
636.0,4.2469135429845295
637.0,23.861935872926896
638.0,44.475022505809555
639.0,65.16122982960802
640.0,86.76751053676875
641.0,110.34794120792394
642.0,136.8190513319768
643.0,166.91392373255258
644.0,201.20880801532059
645.0,237.63138722685306
646.0,271.78488004442914
647.0,299.66678929706904
648.0,321.99266690749556
649.0,342.18725033243544
650.0,363.36679685543555
651.0,386.6269246110462
652.0,412.3211915792318
653.0,440.0782239849842
654.0,466.8804099472352
655.0,489.11513144659204
656.0,505.2018614690391
