x,y
400.0,1315.193889441918
401.0,1205.4713115385084
402.0,1102.9594713848758
403.0,1007.2474442348687
404.0,917.9243053423344
405.0,834.5791299611199
406.0,756.8009933450736
407.0,684.1792823551531
408.0,616.3899255674822
409.0,553.3131217736578
410.0,494.85729812090864
411.0,440.58884611201034
412.0,389.26682757458707
413.0,339.53596523156386
414.0,290.62260114290075
415.0,243.12591250444729
416.0,197.8422276814361
417.0,155.3649780879902
418.0,115.82200750061787
419.0,79.27739588493417
420.0,46.105038443378014
421.0,17.389763408289618
422.0,-5.6888922246136175
423.0,-22.929417505732197
424.0,-36.31240676760703
425.0,-48.10609864281159
426.0,-59.15365102995479
427.0,-67.20638727561571
428.0,-69.61870330936759
429.0,-65.10289327917522
430.0,-55.2363965413849
431.0,-41.955710252774026
432.0,-26.61641634320696
433.0,-9.414394992495314
434.0,9.591137885157451
435.0,30.21041533506105
436.0,52.00012086108379
437.0,74.49286653434737
438.0,97.72759083583284
439.0,122.67422790815924
440.0,150.39320768534796
441.0,181.14623734594878
442.0,213.80404765686555
443.0,247.1024015580337
444.0,280.1015545468074
445.0,312.39718146296167
446.0,343.62682947360906
447.0,372.9589029833712
448.0,398.8474572646279
449.0,419.71818245332287
450.0,435.57456484792436
451.0,448.69811308917195
452.0,461.50845214699814
453.0,474.795387255067
454.0,487.17503177275745
455.0,497.14488790273543
456.0,504.3280105981309
457.0,509.73474916896356
458.0,514.400664964141
459.0,517.5839536864385
460.0,516.5176256772959
461.0,508.43422242049206
462.0,493.21195153707083
463.0,473.4446143150846
464.0,451.73193231175196
465.0,428.203318086925
466.0,400.6434705068988
467.0,366.86375166175065
468.0,326.7771716232559
469.0,282.0935944933402
470.0,234.6640395956297
471.0,187.58581773207146
472.0,144.9156373525279
473.0,110.40890366374835
474.0,83.63983750613382
475.0,61.28670188612674
476.0,40.278063400703296
477.0,20.95868761705866
478.0,5.800086500024743
479.0,-2.9979558700816162
480.0,-6.064505928206596
481.0,-5.567113890092946
482.0,-3.560655335892298
483.0,-1.0904206551628375
484.0,1.2767795015784333
485.0,3.057559162266593
486.0,4.309687856029893
487.0,5.313796696934313
488.0,6.089073310425644
489.0,5.147302436852316
490.0,0.46250675776791983
491.0,-9.425321235730493
492.0,-23.17834925423893
493.0,-38.59672203897889
494.0,-53.53861942868359
495.0,-66.10242774806287
496.0,-74.44843607853285
497.0,-77.13257785663195
498.0,-74.11470233553759
499.0,-65.66578873635973
500.0,-51.889850921610005
501.0,-32.39478790153633
502.0,-6.697545387932626
503.0,25.39431666296817
504.0,63.347190392653445
505.0,106.52482318900238
506.0,155.61328475290628
507.0,214.0123921367588
508.0,285.42340297426745
509.0,370.8857227396424
510.0,466.8031389285343
511.0,569.0978235124569
512.0,672.8591586202756
513.0,771.9741442778759
514.0,860.3426482651398
515.0,935.3591460168185
516.0,998.6139299854548
517.0,1051.7957446952553
518.0,1093.1462796000474
519.0,1117.4601690832772
520.0,1119.7571369193793
521.0,1101.3924564783701
522.0,1068.998146998983
523.0,1028.982914409304
524.0,983.0066559832945
525.0,929.526372561685
526.0,867.3012829655933
527.0,798.5797760818591
528.0,727.5601862107922
529.0,658.609023733121
530.0,597.1782823507598
531.0,549.2064726030231
532.0,519.6027050352517
533.0,507.34336015088707
534.0,509.2883324408093
535.0,522.6384338396286
536.0,546.1439803541958
537.0,578.9919381111177
538.0,620.1554189307507
539.0,667.870891103681
540.0,720.2166586554465
541.0,775.4734415191025
542.0,832.4731539792474
543.0,890.1422252022205
544.0,947.6687298748793
545.0,1004.792810872442
